"id","hoard","hoardName","latitude","longitude","country","terminalYear1","terminalYear2","RIC Reference","OCRE Reference","period","reign","person","mint","denomination","material","startingDate","endingDate","dateText","issue","officina","obverseInscription","obverseMintMark","obverseDescription","reverseInscription","reverseMintMark","reverseDescription","weight","quantity","diameter","axis","imitation","latestCoin","intruder","toCheck","condition","aspects","additionalFields","container","comment"
"262996","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"263008","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Trajan Decius","Herennius Etruscus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"263009","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Trajan Decius","Herennia Etruscilla (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"263010","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Trajan Decius","Trajan (Divus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263011","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Trajan Decius","Trajan Decius (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","29","","","","","","","","","","",""
"263012","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Philip I","Otacilia Severa (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263013","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Philip I","Philip II (Caesar)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","10","","","","","","","","","","",""
"263014","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Philip I","Philip I (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","62","","","","","","","","","","",""
"263015","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gordian III","Gordian III (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"262997","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","7","","","","","","","","","","",""
"262995","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Valerian I (Augustus)","Viminacium","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"262975","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Macrianus and Quietus","Quietus (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"262984","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Viminacium","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"262976","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Macrianus and Quietus","Macrianus Minor (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262977","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262978","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Saloninus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262979","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Saloninus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"262980","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Viminacium","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262981","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262982","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Asia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","5","","","","","","","","","","",""
"262983","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","12","","","","","","","","","","",""
"262985","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","10","","","","","","","","","","",""
"262994","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Mariniana (Diva)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"262986","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Asia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","11","","","","","","","","","","",""
"262987","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","20","","","","","","","","","","",""
"262988","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","22","","","","","","","","","","",""
"262989","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","65","","","","","","","","","","",""
"262990","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Valerian II (Caesar)","Asia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"262991","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Valerian II (Caesar)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"262992","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gallienus (sole)","Valerian II (Caesar)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"262993","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Valerian I and Gallienus","Mariniana (Diva)","Viminacium","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263016","4756","VALHASCOS I","39.538","-8.161","Portugal","260","269","","","Imperial","Gordian III","Gordian III (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","40","","","","","","","","","","",""
"263526","12967","VALHASCOS II","39.516","-8.139","Portugal","283","285","","","Imperial","","Aurelian (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263527","12967","VALHASCOS II","39.516","-8.139","Portugal","283","285","","","Imperial","","Aurelian (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263528","12967","VALHASCOS II","39.516","-8.139","Portugal","283","285","","","Imperial","","Probus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","5","","","","","","","","","","",""
"263529","12967","VALHASCOS II","39.516","-8.139","Portugal","283","285","","","Imperial","","Probus (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
